pid,timestamp,score_mean,photo_count,score_std
0,10:00:00,4.262144766666666,3,0.19099251959897107
0,14:00:00,4.505219,2,0.43760901215055037
0,18:00:00,4.40055685,2,0.16756613449693525
1,00:00:00,4.962818266666666,12,0.3003109433228781
2,08:00:00,4.4936886000000005,2,0.009347810225930158
2,10:00:00,4.642166275,4,0.06714803676044843
2,12:00:00,4.943244207692308,13,0.24597424718200833
2,14:00:00,4.80399,3,0.8418064863351908
3,02:00:00,4.3581034,2,0.6880016044870243
3,12:00:00,4.660115585714286,7,0.2287062704595089
3,14:00:00,5.0315322,2,0.1330169678788386
3,16:00:00,4.132081583333332,18,0.38467237564688167
3,18:00:00,4.49666327244898,98,0.4549683042128292
3,20:00:00,4.587773805555554,162,0.4082176343345689
3,22:00:00,4.7219937722222225,18,0.29820582715570393
4,00:00:00,4.906612581578948,76,0.359590943903925
4,02:00:00,4.803471894845361,97,0.4405004102226709
4,04:00:00,4.492972138461538,13,0.41765682029350665
4,06:00:00,4.593567900000001,39,0.4301920230118847
4,08:00:00,4.471385195714286,70,0.45100856125771643
4,10:00:00,4.595897148387097,93,0.43856613069228745
4,12:00:00,4.5504477860465125,43,0.4198382494395785
4,14:00:00,4.733522751515153,33,0.4461709246941894
4,16:00:00,4.706835907368423,95,0.31565559626178946
4,18:00:00,4.720966824870466,193,0.29850356522613125
4,20:00:00,4.823825971698112,106,0.3046395813713042
4,22:00:00,4.739900245945946,148,0.33014266229642025
5,00:00:00,4.474372150000001,2,0.8070740730874737
5,10:00:00,4.7375197062500005,16,0.4847858893769102
5,12:00:00,4.897565666666667,3,0.1097886291805002
5,14:00:00,4.76257975,8,0.41806134138934353
5,22:00:00,5.111009757142857,7,0.4384626545742401
6,12:00:00,4.706767260000001,5,0.2678311335104979
6,16:00:00,5.9483745,2,0.019308257767079434
7,00:00:00,4.98099006,10,0.21357508172553058
7,08:00:00,5.0642308,2,0.01927742791141991
7,10:00:00,4.560397842857143,7,0.22267385592956965
7,12:00:00,4.805990425,4,0.21725136892632602
8,08:00:00,4.500243875,4,0.26172700853606196
8,12:00:00,5.1061332833333335,6,0.37962217799787373
8,14:00:00,4.9832374999999995,2,0.05453419628544936
8,16:00:00,4.9980324750000005,4,0.05675569538794436
8,18:00:00,5.17201715,2,0.22870824365257364
9,02:00:00,4.798199332258066,62,0.4222155242728324
9,04:00:00,4.648606294827585,58,0.33027083662969825
9,06:00:00,4.558632866666667,18,0.37564773018238945
9,08:00:00,4.43812565,4,0.02502441777058301
9,10:00:00,4.616465435294118,17,0.3160102548052137
9,12:00:00,4.623055709374999,32,0.22981691929661044
9,14:00:00,4.671944664102563,39,0.43092882475453936
9,16:00:00,4.298568949999999,6,0.5137315176226496
9,18:00:00,4.539110403773583,53,0.4263633400986869
9,20:00:00,4.366031024999999,28,0.40858617272287173
9,22:00:00,4.28025768,15,0.5729989479287989
10,10:00:00,4.640882524999999,4,0.6396205983548443
10,12:00:00,4.796190944444445,9,0.41208157641092497
10,14:00:00,5.021982171428571,7,0.36025348770448506
10,18:00:00,4.75131595,4,0.4296981834219963
10,20:00:00,4.57737805,4,0.39140355137218263
11,08:00:00,4.832681433333334,3,0.22915867085529043
11,10:00:00,4.662939144444445,9,0.17714468375175763
11,12:00:00,4.52733495,2,0.30804053333287995
11,14:00:00,4.549332375,4,0.33213487293360583
12,00:00:00,4.7652333153846165,26,0.32660118528876614
12,02:00:00,4.437069355555557,9,0.49405576560294806
12,04:00:00,4.453018309090909,11,0.4105836354904624
12,06:00:00,4.7355564857142864,14,0.4561224143778964
12,08:00:00,4.842726515384618,78,0.37444834620219813
12,10:00:00,4.793570804999999,180,0.3418317844962568
12,12:00:00,4.849491238000005,250,0.4117436644142588
12,14:00:00,4.791237036250001,160,0.3883224616333378
12,16:00:00,4.803650554901961,51,0.4398586685831563
12,18:00:00,4.72978535,10,0.511816062693467
12,22:00:00,4.769945633333333,6,0.22264966533185426
13,00:00:00,5.081573199999999,11,0.35441224674503846
13,02:00:00,4.8886957,3,0.49039797569850335
13,04:00:00,4.667056881818183,11,0.405388819370253
13,06:00:00,4.946449877777778,9,0.5514438329555168
13,08:00:00,4.930279649999999,8,0.36005643566256595
13,10:00:00,4.860055752380952,21,0.3812207218703893
13,12:00:00,4.818581559999999,15,0.4286025622389647
13,14:00:00,5.086825078947368,19,0.3845999710383875
13,16:00:00,4.935829091666667,12,0.3691288877734134
13,18:00:00,4.909330333333333,3,0.1587405435441539
13,20:00:00,4.9557734333333325,27,0.4043178470455735
13,22:00:00,4.852662646153846,13,0.3543060052456908
14,12:00:00,4.7945265625,8,0.40120768595006046
14,14:00:00,5.1342529,3,0.38244164532503494
14,16:00:00,4.75611112,5,0.21334428892373022
15,00:00:00,4.272300469230769,13,0.27030050353124707
15,08:00:00,4.82883744,5,0.3558105488887912
15,10:00:00,4.6916685000000005,2,1.1442932263246604
15,12:00:00,5.0224338,2,0.42547817105522634
15,14:00:00,4.526690033333334,6,0.38439124381288714
15,20:00:00,4.2990025,2,0.04310735070147588
16,10:00:00,4.560459466666667,3,0.1729209493890589
17,04:00:00,4.697045833333333,3,0.7418331776542377
18,04:00:00,4.88084555,2,0.27773153252816857
18,06:00:00,4.584323686666667,45,0.2889356337875426
18,08:00:00,4.714647073655914,186,0.3125531821015358
18,10:00:00,4.727345544137931,145,0.30785702941188825
18,12:00:00,4.743703443795621,137,0.31575968467083093
18,14:00:00,4.721948876829268,82,0.38497055513339284
18,16:00:00,4.663149394594596,37,0.2640204339860952
18,18:00:00,4.954104366666666,33,0.4926212989325362
18,20:00:00,4.852355439999999,5,0.17009649275709066
19,08:00:00,4.950536766666667,6,0.3338881554619069
19,10:00:00,5.025415000000001,2,0.2915528538052752
