pid,timestamp,score_mean,photo_count,score_std
34,12:00:00,4.980227095454546,44,0.4590056001609323
34,13:00:00,4.726068640909091,22,0.4659678351789158
34,14:00:00,4.913093526470588,34,0.4063178224058245
34,15:00:00,4.859195420000001,50,0.3466362621020324
34,16:00:00,4.935469313636364,22,0.32272369677752033
34,17:00:00,5.013644848484848,33,0.36323949753262486
34,18:00:00,4.536317657142858,7,0.47275687464166627
34,19:00:00,4.694608707692308,13,0.4941250300214688
34,20:00:00,4.726791684210528,19,0.5726568140941886
34,21:00:00,4.652484885714285,21,0.39584248475737843
34,22:00:00,4.458116349999999,4,0.8486212329370248
34,23:00:00,5.074722175,4,0.503167345162809
35,01:00:00,4.929332759999999,10,0.20076522250925127
35,02:00:00,4.615179645454546,11,0.3328229154926096
35,04:00:00,4.664478359090908,22,0.24608017464727208
35,05:00:00,4.872161955555557,9,0.3483067312659853
35,06:00:00,4.922054475,48,0.3252994861027403
35,07:00:00,4.736757303571428,28,0.3009272196489986
35,08:00:00,4.904503795454545,22,0.40407601153549993
35,09:00:00,4.8202570514285705,70,0.2879916382395667
35,10:00:00,4.833065915254238,59,0.42949615206406805
35,11:00:00,4.7473991756756755,37,0.43820505551927047
35,12:00:00,4.687228639999999,35,0.5106262546098964
35,13:00:00,4.721999758333333,36,0.4946464019354523
35,14:00:00,4.652221613333333,15,0.3273828080927451
35,15:00:00,4.632463356250001,16,0.5019839005099188
35,16:00:00,4.6266481,6,0.2733833710737291
35,17:00:00,4.720083255555555,18,0.5117873719000742
35,18:00:00,4.674669175,8,0.322044105143693
35,19:00:00,4.70537145,12,0.5880032209532537
35,21:00:00,4.738941333333334,6,0.4681434133639804
35,22:00:00,4.7234229999999995,4,0.2816093152901138
36,10:00:00,4.968607733333333,3,0.32827824656313015
36,11:00:00,4.817741650000001,6,0.2798920011652761
37,12:00:00,4.878815685714286,7,0.5210643207009779
37,13:00:00,4.79307275,2,0.982864637267068
37,14:00:00,4.8419218666666675,3,0.6802129126237267
38,11:00:00,4.669875907142857,14,0.4251666233839686
38,12:00:00,4.683823158333333,12,0.45053193472738906
38,13:00:00,3.7789601,2,0.22992199244248027
38,14:00:00,4.7577084,2,0.9728015885319684
39,12:00:00,4.57800065,4,0.165881775680121
39,13:00:00,4.446839761764705,34,0.375199429647831
39,15:00:00,4.604672900000001,2,0.36353844545040953
39,16:00:00,4.20223324,15,0.5262584241679202
39,17:00:00,4.0354892399999995,5,0.1467052425021274
40,07:00:00,4.657007533333334,3,0.8421890081259988
40,08:00:00,4.62289155,8,0.3318681694626907
40,09:00:00,4.43126413,20,0.25844372424342943
40,10:00:00,4.4886137,16,0.4076214279254678
40,11:00:00,4.576951631818182,22,0.5388101481337456
40,12:00:00,4.664237666666667,9,0.36486537848910805
40,13:00:00,4.533906257142857,35,0.38715571757798617
40,14:00:00,4.586141700000001,5,0.5241406967183811
40,15:00:00,4.598830950000001,18,0.4339559735881556
40,16:00:00,4.430557875757576,33,0.37712175944653403
40,17:00:00,4.070778583333333,6,0.21526954816770918
40,18:00:00,4.378322399999999,7,0.5833354420423097
40,19:00:00,4.148572150000001,6,0.2732069080703911
40,20:00:00,3.97600545,4,0.40429799882519424
40,21:00:00,4.1040442,2,0.17788840857801821
40,22:00:00,4.111437225,4,0.36320444056832396
40,23:00:00,4.994290725,4,0.4980322081035547
41,13:00:00,4.94033505,2,0.4374717627243212
41,19:00:00,4.4750977999999995,3,0.16786964067987384
42,09:00:00,4.753310450000001,12,0.3561968101890059
42,10:00:00,4.855972933333333,21,0.3742529005755577
42,11:00:00,4.7116292875,8,0.3581329968162683
42,12:00:00,4.668926407142858,14,0.4149257342414208
42,13:00:00,4.7260342,2,0.13256767223007254
42,14:00:00,4.500760066666667,12,0.3926553639081786
42,15:00:00,4.600794855555555,18,0.30390562057639153
42,16:00:00,5.124000657142857,7,0.3495056126601872
42,17:00:00,4.642170892307693,13,0.36751884067095225
42,19:00:00,4.12687135,2,0.0663907506603513
42,20:00:00,4.6451343,4,0.4021640014898483
42,21:00:00,4.771199019999999,5,0.23797929549774274
43,08:00:00,4.99279395,8,0.45931200633732316
43,09:00:00,5.0358675250000005,4,0.4488635532844951
43,10:00:00,4.444501206666667,15,0.38977404718463765
43,11:00:00,4.701156902380951,42,0.3016542588567644
43,12:00:00,4.5057174,12,0.2847878807252674
43,14:00:00,5.05363585,2,0.35595309887658666
43,17:00:00,4.263238816666667,6,0.17538503219563983
43,19:00:00,4.745465933333333,3,0.234713866457125
43,20:00:00,4.536805566666667,3,0.7921856147522897
44,11:00:00,4.7933397,2,0.10395502059342804
44,12:00:00,4.5707018,4,0.15104909227486255
45,07:00:00,4.5151123,2,0.021331573110766944
45,10:00:00,4.39086284,5,0.33629569940346804
45,11:00:00,4.631574157142857,21,0.2403337679844251
46,13:00:00,4.530487625,4,0.16085555108925892
46,14:00:00,4.641846237499999,8,0.3919496317001055
46,15:00:00,4.6268437124999995,8,0.4325159498431586
46,16:00:00,4.650726377777778,9,0.2747380865931122
46,17:00:00,4.5428960428571425,7,0.2797117842066358
46,18:00:00,4.845040333333333,3,0.06669109649970792
46,20:00:00,5.115114133333333,3,0.4415922692084329
47,00:00:00,4.824450796153846,26,0.3896174131116006
47,02:00:00,4.903148959999999,15,0.45931816095515465
47,03:00:00,5.0265216125,8,0.3657635008010872
47,04:00:00,4.8096368,3,0.5122612639090716
47,05:00:00,4.869551141666666,12,0.5028663550928755
47,06:00:00,5.039278739999999,5,0.23967969193375144
47,07:00:00,4.681774933333333,9,0.38007076457116834
47,08:00:00,4.70922778,5,0.43547567754030403
47,09:00:00,4.750993722222224,18,0.43962903450960017
47,10:00:00,5.017980709677419,93,0.3305661901662296
47,11:00:00,4.866083035,20,0.43612526132339585
47,12:00:00,5.013312654545455,22,0.2935370472000047
47,13:00:00,4.88452945238095,63,0.4631883004303237
47,14:00:00,4.761030290521327,211,0.4220336023054916
47,15:00:00,4.649447502999999,100,0.38816617984733487
47,16:00:00,4.768609394736841,57,0.39015830371557025
47,17:00:00,4.846343620000001,20,0.4368505559179244
47,18:00:00,5.148193984,25,0.28960618228056656
47,19:00:00,4.800586923076923,13,0.38591588846191205
47,20:00:00,5.1247057,7,0.1486620717710809
47,22:00:00,4.645761925,4,0.45170876900168316
47,23:00:00,4.7641652500000005,12,0.23854034512649674
48,08:00:00,4.628567233333333,3,0.09751033330556957
48,09:00:00,4.782839083333333,6,0.18194131630741173
48,10:00:00,4.498548277777778,27,0.32704854671757155
48,11:00:00,4.636402933333333,3,0.07569308464492254
48,13:00:00,4.62129698,10,0.48728689279401743
48,14:00:00,5.00238785,2,0.2637015440399336
48,15:00:00,4.6123054,2,0.30508419059141734
48,16:00:00,4.52006465,4,0.22719563230734996
48,17:00:00,4.5025797333333335,3,0.16425575344082577
48,18:00:00,4.87074375,4,0.2423129825806489
48,22:00:00,4.7938188166666675,6,0.4412559664861765
49,11:00:00,4.545488783333334,6,0.21673969681237806
49,12:00:00,4.762153404166667,24,0.21531612104172218
49,13:00:00,4.790079775000001,28,0.2666987706754135
49,14:00:00,4.590701738461538,26,0.14457404134597904
50,09:00:00,4.674762966666667,6,0.12498475291078769
50,14:00:00,5.1629159,4,0.17297782857090874
50,15:00:00,5.1685796625,8,0.2775465593985676
50,20:00:00,5.2566521999999996,2,0.6405408801764966
51,01:00:00,5.1971185,2,0.1377210664513604
51,08:00:00,4.4981141,3,0.19932167361195322
51,09:00:00,4.7217621,22,0.23918896429090783
51,10:00:00,4.492836816666666,6,0.12447043467982952
51,11:00:00,4.484829599999999,5,0.3268955016496024
51,12:00:00,4.627293227272727,11,0.5040073974587594
51,13:00:00,4.524226193750001,16,0.1641221628591925
51,14:00:00,4.563803007894737,38,0.2780076813434288
51,15:00:00,4.901207066666667,3,0.25816178983839444
51,16:00:00,4.830551,4,0.269202101859786
51,18:00:00,4.821179216666667,6,0.166415358878301
51,19:00:00,4.771935011764704,34,0.2773482952061197
51,20:00:00,4.9449536599999995,5,0.2731179461926988
52,00:00:00,4.2386643500000005,6,0.476280077856237
52,05:00:00,5.481571166666666,3,0.1912530227406178
52,07:00:00,4.906434683333333,6,0.3150388846992156
52,08:00:00,5.032228056521739,23,0.4338682238152748
52,09:00:00,4.7029477,11,0.48189063583492675
52,10:00:00,4.912999230769231,26,0.3848742811831123
52,11:00:00,5.0345318,3,0.44893890283770277
52,12:00:00,4.729885566666667,3,0.28829215677816017
52,13:00:00,4.727406242857143,7,0.5516072291551083
52,14:00:00,5.014719890909092,11,0.360541882902354
52,15:00:00,4.997095865517242,29,0.430189150866881
52,16:00:00,4.893466954545455,11,0.42173890378220125
52,17:00:00,5.0940325,2,0.59608422831516
52,23:00:00,5.084824466666666,6,0.3224518983430346
53,05:00:00,4.650455,2,0.05225094848899821
53,10:00:00,4.9865136,2,0.14180022405066953
53,12:00:00,4.86620538,5,0.19285247472350966
53,13:00:00,4.628648666666667,3,0.38744774889181266
53,14:00:00,4.72574799,10,0.29860852325085147
53,15:00:00,4.932615599999999,3,0.2841307316916456
54,12:00:00,4.798719375,12,0.2749101172395383
54,16:00:00,5.022482699999999,2,0.021734058290618752
54,17:00:00,4.965983116666666,6,0.40972313867751414
55,09:00:00,4.9838116,6,0.11234374626933182
55,11:00:00,4.9820275,2,0.12161826514475552
55,13:00:00,3.1372733,2,1.3661304426737662
55,14:00:00,4.7675211875,8,0.3735343565274456
56,07:00:00,4.747277733333334,3,0.4478455088517176
56,08:00:00,4.620498566666666,3,0.13059608071976447
56,12:00:00,4.8555161,2,0.12320190149190044
56,14:00:00,4.11017085,2,0.09652028776399796
56,16:00:00,4.690095680000001,5,0.5588960738394992
57,10:00:00,4.5882687,2,0.436725694359492
57,11:00:00,4.734985827272727,44,0.2988664379624133
57,12:00:00,4.798099962105265,95,0.27104461793283197
57,13:00:00,4.860664831818181,22,0.4091630103071707
57,14:00:00,5.242078026923077,26,0.4188651561490743
57,15:00:00,5.124971749999999,4,0.26943426438937473
57,23:00:00,4.862640300000001,13,0.45919060354790364
58,10:00:00,4.2395173,2,0.5211999231312299
58,12:00:00,4.890693825,4,0.40810630161880074
58,14:00:00,4.896634,2,0.0
59,02:00:00,4.742388666666667,3,0.21197022074832425
59,03:00:00,5.057144016666666,6,0.413844136387256
59,05:00:00,4.728318325,4,0.11038424364691952
59,06:00:00,4.539650399999999,2,0.34886046430789464
59,07:00:00,5.196638,5,0.4222314210465632
59,08:00:00,4.908638,18,0.4216079109983656
59,09:00:00,4.7137276838709665,31,0.36480010605582247
59,10:00:00,4.707348326666667,15,0.4393890504455582
59,11:00:00,4.840524820000001,15,0.4123300057849315
59,12:00:00,4.804376289655172,29,0.43358099357979085
59,13:00:00,4.797730951515152,33,0.41481119577670383
59,14:00:00,4.927801572727272,22,0.28348161225535845
59,15:00:00,4.743781525999999,50,0.35157333058387286
59,16:00:00,4.843262083333333,18,0.3983707263884387
59,17:00:00,4.982416250000001,8,0.879903783952981
59,18:00:00,4.886812832142857,28,0.3835968877754278
59,19:00:00,4.637852199999999,4,0.19004720253354576
59,20:00:00,4.784054188888889,18,0.3812984495463024
59,21:00:00,4.873986090000001,10,0.5035155599309352
59,23:00:00,4.797629345454545,11,0.30639555368942417
60,06:00:00,5.119784,2,0.005470178059258793
60,07:00:00,5.234935566666667,3,0.3162232180926053
60,08:00:00,5.110431200000001,2,0.9368125403753408
60,09:00:00,5.1235720124999995,8,0.2844290463153983
60,10:00:00,4.916422721428573,14,0.5604682442909146
60,11:00:00,4.952357291666667,24,0.40643878340716505
60,12:00:00,5.11054338,15,0.2622701608688078
60,13:00:00,4.823461946666668,30,0.4373001073661898
60,14:00:00,4.92814518,10,0.41032832738898134
60,15:00:00,4.7155608976190475,42,0.4667814038254802
60,16:00:00,4.834641303999999,25,0.41706273994392773
60,17:00:00,5.032176683333333,12,0.20960506537589751
60,18:00:00,4.3566555000000005,2,0.32921265386448995
60,20:00:00,4.80870916875,16,0.4281467161436863
60,21:00:00,5.2678778,2,0.06338109206758716
60,23:00:00,5.120379075000001,4,0.33582355140478587
61,02:00:00,4.251217166666667,3,0.13515200987622558
61,09:00:00,4.813029075,4,0.777065143143797
61,11:00:00,4.6320687666666664,3,0.12557014342925382
61,13:00:00,4.957113,2,0.26689745455886305
61,14:00:00,4.6208305,2,0.1948209289816681
61,16:00:00,4.7539462,4,0.5492850876414358
61,19:00:00,4.50885025,4,1.0804819852151677
62,00:00:00,4.721772275,4,0.3356371012468415
62,15:00:00,5.167775024999999,4,0.5573315065359236
62,16:00:00,4.9455328,4,0.22153457492242642
62,18:00:00,4.259090550000001,4,0.25355707545548134
62,19:00:00,4.4397722,2,0.16838446917480215
63,00:00:00,4.48645125,4,0.092499242470898
63,05:00:00,5.287841766666666,3,0.5122999059340568
63,08:00:00,4.4437476,4,0.6463333547266301
63,09:00:00,4.75798035,2,0.10508929058112827
